*Hour,OtherRenewables
8572,433.0525
8573,48
8574,48
8575,48
8576,48
8577,48
8578,48
8579,48
8580,51.2
8581,48
8582,48
8583,48
8584,48
8585,48
8586,202.2
8587,550
8588,550
8589,550
8590,550
8591,550
8592,550
8593,550
8594,550
8595,550
8596,550
8597,550
8598,550
8599,550
8600,550
8601,550
8602,550
8603,550
8604,553.2
8605,550
8606,550
8607,550
8608,550
8609,550
8610,553.2
8611,550
8612,550
8613,550
8614,550
8615,550
8616,550
8617,550
8618,550
8619,550
8620,550
8621,550
8622,550
8623,550
8624,550
8625,550
8626,199
8627,199
8628,492.9136
8629,199
8630,519.8718
8631,550
8632,550
8633,550
8634,550
8635,550
8636,550
8637,546.8
8638,550
8639,550
8640,550
8641,550
8642,48
8643,48
8644,48
8645,48
8646,48
8647,48
8648,48
8649,48
8650,48
8651,48
8652,48
8653,48
8654,48
8655,48
8656,48
8657,48
8658,48
8659,48
8660,44.8
8661,550
8662,550
8663,550
8664,550
8665,550
8666,550
8667,550
8668,546.8
8669,550
8670,550
8671,550
8672,550
8673,48
8674,48
8675,48
8676,48
8677,48
8678,48
8679,48
8680,48
8681,44.8
8682,550
8683,550
8684,550
8685,550
8686,550
8687,550
8688,550
8689,550
8690,546.8
8691,550
8692,550
8693,550
8694,550
8695,481.3305
8696,48
8697,44.8
8698,51.2
8699,48
8700,48
8701,51.2
8702,48
8703,51.2
8704,48
8705,48
8706,550
8707,553.2
8708,550
8709,553.2
8710,550
8711,550
8712,553.2
8713,550
8714,550
8715,553.2
8716,550
8717,511.8312
8718,199
8719,48
8720,48
8721,51.2
8722,48
8723,48
8724,48
8725,48
8726,48
8727,48
8728,51.2
8729,48
8730,48
8731,48
8732,51.2
8733,48
8734,48
8735,48
8736,51.2
8737,199
8738,199
8739,199
8740,553.2
8741,406.6461
8742,360.6034
8743,550
8744,199
8745,48
8746,48
8747,48
8748,48
8749,51.2
8750,48
8751,48
8752,48
8753,48
8754,550
8755,550
8756,550
8757,550
8758,553.2
8759,550
8760,550
